ahf-fragment24_547_5,0
ahf-fragment24_547_13,0
ahf-fragment24_548_4,0
ahf-fragment24_550_15,1
ahf-fragment24_550_20,1
ahf-fragment24_551_8,0
ahf-fragment24_552_3,0
ahf-fragment24_553_25,1
ahf-fragment24_554_11,0
ahf-fragment24_554_16,1
ahf-fragment24_554_21,1
ahf-fragment24_555_2,0
ahf-fragment24_555_15,0
ahf-fragment24_556_20,0
ahf-fragment24_557_13,0
ahf-fragment24_558_5,0
ahf-fragment24_558_16,0
ahf-fragment24_558_18,0
ahf-fragment24_559_5,1
ahf-fragment24_559_8,1
ahf-fragment24_560_3,0
ahf-fragment24_560_8,0
ahf-fragment24_563_2,0
ahf-fragment24_563_6,1
ahf-fragment24_563_11,1
ahf-fragment24_564_2,0
ahf-fragment24_565_24,0
ahf-fragment24_566_4,1
ahf-fragment24_566_6,1
ahf-fragment24_566_13,1
ahf-fragment24_567_2,0
ahf-fragment24_567_6,0
ahf-fragment24_567_9,0
ahf-fragment24_568_3,0
ahf-fragment24_568_10,0
ahf-fragment24_569_14,0
ahf-fragment24_570_3,0
ahf-fragment24_570_21,0
ahf-fragment24_570_25,0
ahf-fragment24_570_27,0
ahf-fragment24_571_6,1
ahf-fragment24_572_4,0
ahf-fragment24_573_2,0
ahf-fragment24_574_8,0
ahf-fragment24_575_6,0
ahf-fragment24_575_9,1
ahf-fragment24_576_16,0
ahf-fragment24_576_19,0
ahf-fragment24_578_13,0
ahf-fragment24_579_6,1
ahf-fragment24_579_14,0
ahf-fragment24_579_23,0
ahf-fragment24_579_27,0
ahf-fragment24_579_31,1
ahf-fragment24_580_21,0
ahf-fragment24_581_4,0
ahf-fragment24_581_7,0
ahf-fragment24_582_7,0
ahf-fragment24_583_14,0
ahf-fragment24_583_19,0
ahf-fragment24_583_20,0
ahf-fragment24_584_5,1
ahf-fragment24_584_7,0
ahf-fragment24_584_13,0
ahf-fragment24_584_24,0
ahf-fragment24_584_27,0
ahf-fragment24_585_8,0
ahf-fragment24_585_13,0
ahf-fragment24_585_21,0
ahf-fragment24_586_4,1
ahf-fragment24_586_20,0
ahf-fragment24_587_6,1
ahf-fragment24_588_10,0
ahf-fragment24_588_24,1
ahf-fragment24_589_6,0
ahf-fragment24_589_9,0
ahf-fragment24_590_6,0
ahf-fragment24_590_9,0
ahf-fragment24_590_14,0
ahf-fragment24_590_33,0
ahf-fragment24_591_7,0
ahf-fragment24_592_8,0
ahf-fragment24_593_3,0
ahf-fragment24_593_6,1
ahf-fragment24_594_4,1
ahf-fragment24_594_8,1
ahf-fragment24_595_8,0
ahf-fragment24_595_13,0
ahf-fragment24_596_23,0
ahf-fragment24_596_33,1
ahf-fragment24_597_26,0
ahf-fragment24_597_28,1
ahf-fragment24_598_3,0
ahf-fragment24_598_11,0
ahf-fragment24_598_16,0
ahf-fragment24_598_18,0
ahf-fragment24_598_21,1
ahf-fragment24_598_30,0
ahf-fragment24_599_2,0
ahf-fragment24_599_5,1
ahf-fragment24_599_10,0
ahf-fragment24_599_17,0
ahf-fragment24_599_21,0
a1k-fragment02_28_13,0
a1k-fragment02_30_41,1
a1k-fragment02_31_11,1
a1k-fragment02_31_13,1
a1k-fragment02_32_15,0
a1k-fragment02_32_24,0
a1k-fragment02_32_40,0
a1k-fragment02_32_47,0
a1k-fragment02_34_13,0
a1k-fragment02_35_2,0
a1k-fragment02_36_3,0
a1k-fragment02_36_8,0
a1k-fragment02_36_11,1
a1k-fragment02_36_31,1
a1k-fragment02_37_2,1
a1k-fragment02_38_8,0
a1k-fragment02_38_23,0
a1k-fragment02_39_13,1
a1k-fragment02_39_18,0
a1k-fragment02_39_20,1
a1k-fragment02_40_3,0
a1k-fragment02_40_24,0
a1k-fragment02_40_27,0
a1k-fragment02_40_30,0
a1k-fragment02_40_36,0
a1k-fragment02_40_49,0
a1k-fragment02_41_3,0
a1k-fragment02_47_2,1
a1k-fragment02_47_9,1
a1k-fragment02_47_11,1
a1k-fragment02_47_21,1
a1k-fragment02_48_1,1
a1k-fragment02_50_8,0
a1k-fragment02_50_11,0
a1k-fragment02_50_13,0
a1k-fragment02_52_10,1
a1k-fragment02_54_8,1
a1k-fragment02_54_11,0
a1k-fragment02_55_14,1
a1k-fragment02_57_15,0
a1k-fragment02_57_56,0
a1k-fragment02_59_22,1
a1k-fragment02_59_29,0
a1k-fragment02_60_8,0
a1k-fragment02_60_14,0
a1k-fragment02_60_25,0
a1k-fragment02_61_3,0
a1k-fragment02_61_9,0
a1k-fragment02_61_15,1
a1k-fragment02_62_5,0
a1k-fragment02_62_7,0
a1k-fragment02_66_4,0
a1k-fragment02_66_7,0
a1k-fragment02_67_9,0
a1k-fragment02_67_18,0
a1k-fragment02_69_11,0
a1k-fragment02_70_28,0
a1k-fragment02_71_10,1
a1k-fragment02_71_13,0
a1k-fragment02_72_19,0
a1k-fragment02_74_15,0
a1k-fragment02_75_35,1
a1k-fragment02_77_15,1
a1k-fragment02_77_22,0
a1k-fragment02_78_5,0
a1k-fragment02_78_19,1
a1k-fragment02_78_22,1
a1k-fragment02_78_31,0
a1k-fragment02_79_7,1
a1k-fragment02_80_13,0
a1f-fragment08_160_6,1
a1f-fragment08_160_15,1
a1f-fragment08_161_3,1
a1f-fragment08_161_6,0
a1f-fragment08_161_27,0
a1f-fragment08_161_34,0
a1f-fragment08_162_20,0
a1f-fragment08_163_9,0
a1f-fragment08_163_19,0
a8r-fragment02_21_8,0
a8r-fragment02_21_13,1
a8r-fragment02_22_9,1
a8r-fragment02_23_5,0
a8r-fragment02_23_10,0
a8r-fragment02_23_17,0
a8r-fragment02_24_8,1
a8r-fragment02_25_2,0
a8r-fragment02_25_4,0
a8r-fragment02_25_8,0
a8r-fragment02_25_16,1
a8r-fragment02_25_20,1
a8r-fragment02_26_5,1
a8r-fragment02_26_11,1
a8r-fragment02_27_4,1
a8r-fragment02_28_6,1
a8r-fragment02_29_3,0
a8r-fragment02_29_11,0
a8r-fragment02_29_15,1
a8r-fragment02_30_13,0
a8r-fragment02_30_25,1
a8r-fragment02_31_5,0
a8r-fragment02_31_6,0
a8r-fragment02_31_12,0
a8r-fragment02_31_16,0
a8r-fragment02_32_3,1
a8r-fragment02_32_9,1
a8r-fragment02_32_18,0
a8r-fragment02_33_8,0
a8r-fragment02_33_11,0
a8r-fragment02_33_15,0
a8r-fragment02_33_17,0
a8r-fragment02_34_4,0
a8r-fragment02_34_14,1
a8r-fragment02_35_2,0
a8r-fragment02_35_13,1
a8r-fragment02_36_3,0
a8r-fragment02_36_14,0
a8r-fragment02_36_25,0
